"","match_id","league_name","home_team","away_team","pos_team","def_team","event_type","player_name","shot_type","situation","expected_goals","expected_goals_on_target","season_year"
"1",4384190,"Champions League Final Stage","Bayern München","Lazio","Lazio","Bayern München","Miss","Matteo Guendouzi","RightFoot","RegularPlay",0.0288683325052261,NA,"2023/2024"
"2",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","AttemptSaved","Leroy Sané","LeftFoot","RegularPlay",0.153842031955719,0.0585,"2023/2024"
"3",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","AttemptSaved","Jamal Musiala","RightFoot","RegularPlay",0.080339714884758,NA,"2023/2024"
"4",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","Miss","Matthijs de Ligt","Header","FromCorner",0.041187796741724,NA,"2023/2024"
"5",4384190,"Champions League Final Stage","Bayern München","Lazio","Lazio","Bayern München","AttemptSaved","Luis Alberto","RightFoot","RegularPlay",0.0154442610219121,NA,"2023/2024"
"6",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","AttemptSaved","Leroy Sané","LeftFoot","RegularPlay",0.0329968631267548,NA,"2023/2024"
"7",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","AttemptSaved","Jamal Musiala","RightFoot","FromCorner",0.0293436907231808,0.1209,"2023/2024"
"8",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","Miss","Leroy Sané","LeftFoot","FromCorner",0.0246487371623516,NA,"2023/2024"
"9",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","AttemptSaved","Harry Kane","RightFoot","RegularPlay",0.0920321047306061,NA,"2023/2024"
"10",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","AttemptSaved","Matthijs de Ligt","Header","FromCorner",0.0348274558782578,NA,"2023/2024"
"11",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","AttemptSaved","Jamal Musiala","RightFoot","RegularPlay",0.160436674952507,NA,"2023/2024"
"12",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","AttemptSaved","Raphaël Guerreiro","LeftFoot","RegularPlay",0.0672923848032951,NA,"2023/2024"
"13",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","Miss","Eric Dier","Header","RegularPlay",0.177953749895096,NA,"2023/2024"
"14",4384190,"Champions League Final Stage","Bayern München","Lazio","Lazio","Bayern München","Miss","Ciro Immobile","Header","RegularPlay",0.240108907222748,NA,"2023/2024"
"15",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","AttemptSaved","Matthijs de Ligt","RightFoot","RegularPlay",0.0166176985949278,NA,"2023/2024"
"16",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","Miss","Raphaël Guerreiro","RightFoot","RegularPlay",0.232728019356728,NA,"2023/2024"
"17",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","Goal","Harry Kane","Header","RegularPlay",0.249486103653908,0.7989,"2023/2024"
"18",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","Miss","Jamal Musiala","LeftFoot","RegularPlay",0.54510885477066,NA,"2023/2024"
"19",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","Goal","Thomas Müller","Header","FromCorner",0.568877518177032,0.8121,"2023/2024"
"20",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","AttemptSaved","Matthijs de Ligt","RightFoot","FromCorner",0.0303746405988932,NA,"2023/2024"
"21",4384190,"Champions League Final Stage","Bayern München","Lazio","Lazio","Bayern München","AttemptSaved","Ciro Immobile","RightFoot","RegularPlay",0.0618555322289467,NA,"2023/2024"
"22",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","AttemptSaved","Jamal Musiala","RightFoot","RegularPlay",0.0245905797928572,NA,"2023/2024"
"23",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","Miss","Raphaël Guerreiro","LeftFoot","RegularPlay",0.0599521659314632,NA,"2023/2024"
"24",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","AttemptSaved","Leroy Sané","LeftFoot","RegularPlay",0.0416224375367165,0.2089,"2023/2024"
"25",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","Goal","Harry Kane","LeftFoot","RegularPlay",0.699956059455872,0.8555,"2023/2024"
"26",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","AttemptSaved","Thomas Müller","RightFoot","RegularPlay",0.150342673063278,0.3865,"2023/2024"
"27",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","Miss","Leroy Sané","LeftFoot","RegularPlay",0.0579266101121902,NA,"2023/2024"
"28",4384190,"Champions League Final Stage","Bayern München","Lazio","Lazio","Bayern München","AttemptSaved","Luis Alberto","RightFoot","RegularPlay",0.0712290033698082,NA,"2023/2024"
"29",4384190,"Champions League Final Stage","Bayern München","Lazio","Bayern München","Lazio","Miss","Harry Kane","LeftFoot","RegularPlay",0.0262509062886238,NA,"2023/2024"
"30",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Paris Saint-Germain","Real Sociedad","Miss","Kylian Mbappé","LeftFoot","RegularPlay",0.0340303592383862,NA,"2023/2024"
"31",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","AttemptSaved","Robin Le Normand","Header","FromCorner",0.0319056287407875,0.0841,"2023/2024"
"32",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Paris Saint-Germain","Real Sociedad","AttemptSaved","Bradley Barcola","LeftFoot","RegularPlay",0.5845827460289,0.9868,"2023/2024"
"33",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Paris Saint-Germain","Real Sociedad","AttemptSaved","Warren Zaire-Emery","LeftFoot","RegularPlay",0.0670094862580299,0.0306,"2023/2024"
"34",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Paris Saint-Germain","Real Sociedad","Goal","Kylian Mbappé","RightFoot","RegularPlay",0.0732546299695969,0.5553,"2023/2024"
"35",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Paris Saint-Germain","Real Sociedad","AttemptSaved","Kylian Mbappé","RightFoot","RegularPlay",0.129835218191147,0.3319,"2023/2024"
"36",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Paris Saint-Germain","Real Sociedad","Miss","Vitinha","RightFoot","FromCorner",0.0100735779851675,NA,"2023/2024"
"37",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","Miss","Takefusa Kubo","LeftFoot","RegularPlay",0.0206142626702785,NA,"2023/2024"
"38",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Paris Saint-Germain","Real Sociedad","AttemptSaved","Kang-In Lee","LeftFoot","RegularPlay",0.0224810093641281,NA,"2023/2024"
"39",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Paris Saint-Germain","Real Sociedad","Goal","Kylian Mbappé","RightFoot","RegularPlay",0.0948883220553398,0.3896,"2023/2024"
"40",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","AttemptSaved","Hamari Traoré","RightFoot","SetPiece",0.0127527918666601,0.243,"2023/2024"
"41",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","Miss","Mikel Merino","LeftFoot","FromCorner",0.0566000305116177,NA,"2023/2024"
"42",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Paris Saint-Germain","Real Sociedad","AttemptSaved","Achraf Hakimi","RightFoot","RegularPlay",0.0152221452444792,0.1497,"2023/2024"
"43",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","Miss","Hamari Traoré","RightFoot","RegularPlay",0.0215836707502604,NA,"2023/2024"
"44",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","AttemptSaved","Mikel Oyarzabal","LeftFoot","RegularPlay",0.0737051740288734,0.6417,"2023/2024"
"45",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","Miss","Igor Zubeldia","RightFoot","FromCorner",0.0580361150205135,NA,"2023/2024"
"46",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","Miss","Martin Zubimendi","RightFoot","FromCorner",0.133346080780029,NA,"2023/2024"
"47",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","AttemptSaved","Benat Turrientes","LeftFoot","RegularPlay",0.226918622851372,0.4093,"2023/2024"
"48",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","AttemptSaved","André Silva","LeftFoot","RegularPlay",0.0192703399807215,0.0787,"2023/2024"
"49",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","AttemptSaved","Jon Olasagasti","LeftFoot","RegularPlay",0.109614990651608,NA,"2023/2024"
"50",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","AttemptSaved","Benat Turrientes","RightFoot","FromCorner",0.031799029558897,0.033,"2023/2024"
"51",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","Miss","Robin Le Normand","RightFoot","FromCorner",0.0254140701144934,NA,"2023/2024"
"52",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","Goal","Mikel Merino","LeftFoot","FromCorner",0.0821205154061317,0.7159,"2023/2024"
"53",4384187,"Champions League Final Stage","Real Sociedad","Paris Saint-Germain","Paris Saint-Germain","Real Sociedad","AttemptSaved","Vitinha","RightFoot","RegularPlay",0.368456304073334,0.5318,"2023/2024"
"54",4384191,"Champions League Final Stage","Manchester City","FC København","Manchester City","FC København","Goal","Manuel Akanji","RightFoot","FromCorner",0.0508300364017487,0.2708,"2023/2024"
"55",4384191,"Champions League Final Stage","Manchester City","FC København","Manchester City","FC København","AttemptSaved","Oscar Bobb","LeftFoot","RegularPlay",0.0658300966024399,NA,"2023/2024"
"56",4384191,"Champions League Final Stage","Manchester City","FC København","Manchester City","FC København","Post","Rodri","Header","FromCorner",0.119723878800869,NA,"2023/2024"
"57",4384191,"Champions League Final Stage","Manchester City","FC København","Manchester City","FC København","Goal","Julián Álvarez","RightFoot","FromCorner",0.0251231268048286,0.0745,"2023/2024"
"58",4384191,"Champions League Final Stage","Manchester City","FC København","FC København","Manchester City","Miss","William Clem","LeftFoot","FromCorner",0.0479075759649277,NA,"2023/2024"
"59",4384191,"Champions League Final Stage","Manchester City","FC København","Manchester City","FC København","AttemptSaved","Erling Haaland","LeftFoot","RegularPlay",0.0533683374524117,NA,"2023/2024"
"60",4384191,"Champions League Final Stage","Manchester City","FC København","FC København","Manchester City","Goal","Mohamed Elyounoussi","RightFoot","FastBreak",0.492654293775558,0.9389,"2023/2024"
"61",4384191,"Champions League Final Stage","Manchester City","FC København","FC København","Manchester City","AttemptSaved","Elias Achouri","RightFoot","RegularPlay",0.02049052529037,NA,"2023/2024"
"62",4384191,"Champions League Final Stage","Manchester City","FC København","FC København","Manchester City","AttemptSaved","Denis Vavro","RightFoot","RegularPlay",0.0186734683811665,NA,"2023/2024"
"63",4384191,"Champions League Final Stage","Manchester City","FC København","Manchester City","FC København","AttemptSaved","Julián Álvarez","LeftFoot","RegularPlay",0.0365241691470146,NA,"2023/2024"
"64",4384191,"Champions League Final Stage","Manchester City","FC København","Manchester City","FC København","AttemptSaved","Julián Álvarez","RightFoot","RegularPlay",0.0782274305820465,NA,"2023/2024"
"65",4384191,"Champions League Final Stage","Manchester City","FC København","Manchester City","FC København","Goal","Erling Haaland","LeftFoot","RegularPlay",0.0980823636054993,0.2002,"2023/2024"
"66",4384191,"Champions League Final Stage","Manchester City","FC København","Manchester City","FC København","AttemptSaved","Erling Haaland","LeftFoot","RegularPlay",0.0609422065317631,NA,"2023/2024"
"67",4384191,"Champions League Final Stage","Manchester City","FC København","Manchester City","FC København","AttemptSaved","Sergio Gomez","RightFoot","SetPiece",0.0693778544664383,NA,"2023/2024"
"68",4384191,"Champions League Final Stage","Manchester City","FC København","FC København","Manchester City","AttemptSaved","Magnus Mattsson","LeftFoot","RegularPlay",0.275050282478333,0.3932,"2023/2024"
"69",4384191,"Champions League Final Stage","Manchester City","FC København","FC København","Manchester City","Miss","Scott McKenna","LeftFoot","FromCorner",0.117201834917068,NA,"2023/2024"
"70",4384191,"Champions League Final Stage","Manchester City","FC København","FC København","Manchester City","AttemptSaved","Magnus Mattsson","RightFoot","RegularPlay",0.0725013762712479,NA,"2023/2024"
"71",4384191,"Champions League Final Stage","Manchester City","FC København","FC København","Manchester City","Miss","Mohamed Elyounoussi","RightFoot","FromCorner",0.0388416573405266,NA,"2023/2024"
"72",4384191,"Champions League Final Stage","Manchester City","FC København","FC København","Manchester City","AttemptSaved","Magnus Mattsson","RightFoot","RegularPlay",0.0606407299637794,NA,"2023/2024"
"73",4384191,"Champions League Final Stage","Manchester City","FC København","FC København","Manchester City","Miss","Peter Ankersen","RightFoot","RegularPlay",0.0273278001695871,NA,"2023/2024"
"74",4384191,"Champions League Final Stage","Manchester City","FC København","Manchester City","FC København","AttemptSaved","Micah Hamilton","RightFoot","RegularPlay",0.0682867020368576,NA,"2023/2024"
"75",4384191,"Champions League Final Stage","Manchester City","FC København","Manchester City","FC København","AttemptSaved","Rico Lewis","RightFoot","RegularPlay",0.0473571270704269,NA,"2023/2024"
"76",4384191,"Champions League Final Stage","Manchester City","FC København","FC København","Manchester City","Miss","Mohamed Elyounoussi","RightFoot","FastBreak",0.0574658401310444,NA,"2023/2024"
"77",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","RB Leipzig","Real Madrid","Miss","Ikoma Lois Openda","RightFoot","RegularPlay",0.070842906832695,NA,"2023/2024"
"78",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","RB Leipzig","Real Madrid","Miss","Willi Orban","Header","SetPiece",0.00807952508330345,NA,"2023/2024"
"79",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","Real Madrid","RB Leipzig","AttemptSaved","Eduardo Camavinga","LeftFoot","RegularPlay",0.0204055365175009,NA,"2023/2024"
"80",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","RB Leipzig","Real Madrid","Miss","Ikoma Lois Openda","LeftFoot","FastBreak",0.0509691797196865,NA,"2023/2024"
"81",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","Real Madrid","RB Leipzig","AttemptSaved","Jude Bellingham","RightFoot","RegularPlay",0.0365274138748646,NA,"2023/2024"
"82",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","RB Leipzig","Real Madrid","AttemptSaved","Xavi Simons","RightFoot","RegularPlay",0.0284281577914953,NA,"2023/2024"
"83",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","RB Leipzig","Real Madrid","AttemptSaved","Xavi Simons","RightFoot","RegularPlay",0.0321456342935562,0.0519,"2023/2024"
"84",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","RB Leipzig","Real Madrid","Miss","Ikoma Lois Openda","RightFoot","FromCorner",0.0578138530254364,NA,"2023/2024"
"85",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","Real Madrid","RB Leipzig","Miss","Jude Bellingham","Header","RegularPlay",0.0180939137935638,NA,"2023/2024"
"86",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","RB Leipzig","Real Madrid","AttemptSaved","Dani Olmo","RightFoot","FreeKick",0.0920877084136009,NA,"2023/2024"
"87",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","Real Madrid","RB Leipzig","AttemptSaved","Rodrygo","RightFoot","SetPiece",0.0186678506433964,NA,"2023/2024"
"88",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","Real Madrid","RB Leipzig","AttemptSaved","Daniel Carvajal","RightFoot","RegularPlay",0.0349439233541489,NA,"2023/2024"
"89",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","Real Madrid","RB Leipzig","Miss","Jude Bellingham","RightFoot","RegularPlay",0.144426807761192,NA,"2023/2024"
"90",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","Real Madrid","RB Leipzig","AttemptSaved","Rodrygo","RightFoot","RegularPlay",0.0329817719757557,0.102,"2023/2024"
"91",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","Real Madrid","RB Leipzig","Goal","Vinicius Junior","RightFoot","FastBreak",0.25407811999321,0.9217,"2023/2024"
"92",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","RB Leipzig","Real Madrid","AttemptSaved","Xavi Simons","RightFoot","RegularPlay",0.177041098475456,NA,"2023/2024"
"93",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","RB Leipzig","Real Madrid","Miss","Dani Olmo","Header","FromCorner",0.0238062776625156,NA,"2023/2024"
"94",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","RB Leipzig","Real Madrid","Miss","Willi Orban","Header","FromCorner",0.0276656243950129,NA,"2023/2024"
"95",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","RB Leipzig","Real Madrid","Goal","Willi Orban","Header","RegularPlay",0.124597951769829,0.1061,"2023/2024"
"96",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","Real Madrid","RB Leipzig","Miss","Federico Valverde","RightFoot","FromCorner",0.0240857060998678,NA,"2023/2024"
"97",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","RB Leipzig","Real Madrid","AttemptSaved","Ikoma Lois Openda","Header","SetPiece",0.0734178423881531,NA,"2023/2024"
"98",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","RB Leipzig","Real Madrid","AttemptSaved","Benjamin Sesko","RightFoot","RegularPlay",0.0407110154628754,0.0411,"2023/2024"
"99",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","RB Leipzig","Real Madrid","Miss","Ikoma Lois Openda","RightFoot","RegularPlay",0.0280480552464724,NA,"2023/2024"
"100",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","RB Leipzig","Real Madrid","AttemptSaved","Dani Olmo","RightFoot","RegularPlay",0.0229244362562895,NA,"2023/2024"
"101",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","RB Leipzig","Real Madrid","Miss","Dani Olmo","RightFoot","RegularPlay",0.0224130563437939,NA,"2023/2024"
"102",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","RB Leipzig","Real Madrid","AttemptSaved","Benjamin Henrichs","LeftFoot","RegularPlay",0.0364824831485748,0.0193,"2023/2024"
"103",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","RB Leipzig","Real Madrid","Miss","Willi Orban","Header","FromCorner",0.0554609969258308,NA,"2023/2024"
"104",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","Real Madrid","RB Leipzig","AttemptSaved","Joselu","RightFoot","RegularPlay",0.14325051009655,NA,"2023/2024"
"105",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","Real Madrid","RB Leipzig","AttemptSaved","Rodrygo","RightFoot","RegularPlay",0.0424196980893612,0.032,"2023/2024"
"106",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","RB Leipzig","Real Madrid","Post","Dani Olmo","RightFoot","RegularPlay",0.0697326958179474,NA,"2023/2024"
"107",4384192,"Champions League Final Stage","Real Madrid","RB Leipzig","RB Leipzig","Real Madrid","AttemptSaved","Willi Orban","RightFoot","FromCorner",0.0320831909775734,NA,"2023/2024"
"108",4384185,"Champions League Final Stage","Arsenal","FC Porto","Arsenal","FC Porto","Miss","Ben White","Header","RegularPlay",0.0467148497700691,NA,"2023/2024"
"109",4384185,"Champions League Final Stage","Arsenal","FC Porto","Arsenal","FC Porto","Miss","Jakub Kiwior","LeftFoot","RegularPlay",0.0252434052526951,NA,"2023/2024"
"110",4384185,"Champions League Final Stage","Arsenal","FC Porto","Arsenal","FC Porto","AttemptSaved","Bukayo Saka","LeftFoot","RegularPlay",0.0429657176136971,0.0323,"2023/2024"
"111",4384185,"Champions League Final Stage","Arsenal","FC Porto","Arsenal","FC Porto","Miss","Martin Ødegaard","LeftFoot","FromCorner",0.0295121818780899,NA,"2023/2024"
"112",4384185,"Champions League Final Stage","Arsenal","FC Porto","Arsenal","FC Porto","Miss","Bukayo Saka","Header","RegularPlay",0.122769370675087,NA,"2023/2024"
"113",4384185,"Champions League Final Stage","Arsenal","FC Porto","FC Porto","Arsenal","Miss","Evanilson","LeftFoot","RegularPlay",0.0256220381706953,NA,"2023/2024"
"114",4384185,"Champions League Final Stage","Arsenal","FC Porto","FC Porto","Arsenal","AttemptSaved","Evanilson","RightFoot","RegularPlay",0.122826300561428,0.0861,"2023/2024"
"115",4384185,"Champions League Final Stage","Arsenal","FC Porto","FC Porto","Arsenal","AttemptSaved","Wendell","LeftFoot","RegularPlay",0.0372218862175941,NA,"2023/2024"
"116",4384185,"Champions League Final Stage","Arsenal","FC Porto","FC Porto","Arsenal","AttemptSaved","Evanilson","RightFoot","RegularPlay",0.0684733986854553,NA,"2023/2024"
"117",4384185,"Champions League Final Stage","Arsenal","FC Porto","Arsenal","FC Porto","Miss","Declan Rice","Header","RegularPlay",0.0688173323869705,NA,"2023/2024"
"118",4384185,"Champions League Final Stage","Arsenal","FC Porto","Arsenal","FC Porto","Goal","Leandro Trossard","RightFoot","RegularPlay",0.098295547068119,0.5199,"2023/2024"
"119",4384185,"Champions League Final Stage","Arsenal","FC Porto","FC Porto","Arsenal","Miss","Chico Conceicao","LeftFoot","RegularPlay",0.0199104771018028,NA,"2023/2024"
"120",4384185,"Champions League Final Stage","Arsenal","FC Porto","FC Porto","Arsenal","Miss","Evanilson","RightFoot","RegularPlay",0.0348290279507637,NA,"2023/2024"
"121",4384185,"Champions League Final Stage","Arsenal","FC Porto","Arsenal","FC Porto","AttemptSaved","Declan Rice","RightFoot","RegularPlay",0.0697574764490128,NA,"2023/2024"
"122",4384185,"Champions League Final Stage","Arsenal","FC Porto","FC Porto","Arsenal","Miss","Chico Conceicao","LeftFoot","FreeKick",0.0458986274898052,NA,"2023/2024"
"123",4384185,"Champions League Final Stage","Arsenal","FC Porto","FC Porto","Arsenal","AttemptSaved","Chico Conceicao","LeftFoot","FastBreak",0.117764495313168,0.0423,"2023/2024"
"124",4384185,"Champions League Final Stage","Arsenal","FC Porto","Arsenal","FC Porto","Miss","William Saliba","Header","SetPiece",0.0484397150576115,NA,"2023/2024"
"125",4384185,"Champions League Final Stage","Arsenal","FC Porto","Arsenal","FC Porto","AttemptSaved","Gabriel Jesus","RightFoot","RegularPlay",0.166887134313583,0.3119,"2023/2024"
"126",4384185,"Champions League Final Stage","Arsenal","FC Porto","Arsenal","FC Porto","AttemptSaved","Bukayo Saka","LeftFoot","RegularPlay",0.0260893478989601,0.1556,"2023/2024"
"127",4384185,"Champions League Final Stage","Arsenal","FC Porto","Arsenal","FC Porto","Miss","Martin Ødegaard","LeftFoot","RegularPlay",0.138572424650192,NA,"2023/2024"
"128",4384185,"Champions League Final Stage","Arsenal","FC Porto","FC Porto","Arsenal","Miss","Mehdi Taremi","RightFoot","RegularPlay",0.0314115546643734,NA,"2023/2024"
"129",4384185,"Champions League Final Stage","Arsenal","FC Porto","Arsenal","FC Porto","AttemptSaved","Bukayo Saka","LeftFoot","RegularPlay",0.0347298234701157,NA,"2023/2024"
"130",4384185,"Champions League Final Stage","Arsenal","FC Porto","FC Porto","Arsenal","AttemptSaved","Wenderson Galeno","RightFoot","RegularPlay",0.0142494793981314,0.0154,"2023/2024"
"131",4384185,"Champions League Final Stage","Arsenal","FC Porto","Arsenal","FC Porto","Goal","Martin Ødegaard","LeftFoot","Penalty",0.7884,0.99,"2023/2024"
"132",4384185,"Champions League Final Stage","Arsenal","FC Porto","FC Porto","Arsenal","Goal","Pepe","RightFoot","Penalty",0.7884,0.9856,"2023/2024"
"133",4384185,"Champions League Final Stage","Arsenal","FC Porto","Arsenal","FC Porto","Goal","Kai Havertz","LeftFoot","Penalty",0.7884,0.9835,"2023/2024"
"134",4384185,"Champions League Final Stage","Arsenal","FC Porto","FC Porto","Arsenal","AttemptSaved","Wendell","LeftFoot","Penalty",0.7884,0.9934,"2023/2024"
"135",4384185,"Champions League Final Stage","Arsenal","FC Porto","Arsenal","FC Porto","Goal","Bukayo Saka","LeftFoot","Penalty",0.7884,0.9903,"2023/2024"
"136",4384185,"Champions League Final Stage","Arsenal","FC Porto","FC Porto","Arsenal","Goal","Marko Grujic","RightFoot","Penalty",0.7884,0.9864,"2023/2024"
"137",4384185,"Champions League Final Stage","Arsenal","FC Porto","Arsenal","FC Porto","Goal","Declan Rice","RightFoot","Penalty",0.7884,0.928,"2023/2024"
"138",4384185,"Champions League Final Stage","Arsenal","FC Porto","FC Porto","Arsenal","AttemptSaved","Wenderson Galeno","RightFoot","Penalty",0.7884,0.9886,"2023/2024"
"139",4384186,"Champions League Final Stage","Barcelona","SSC Napoli","Barcelona","SSC Napoli","Miss","Lamine Yamal","LeftFoot","RegularPlay",0.0669532939791679,NA,"2023/2024"
"140",4384186,"Champions League Final Stage","Barcelona","SSC Napoli","SSC Napoli","Barcelona","AttemptSaved","Victor Osimhen","RightFoot","RegularPlay",0.169791251420975,0.1867,"2023/2024"
"141",4384186,"Champions League Final Stage","Barcelona","SSC Napoli","Barcelona","SSC Napoli","Miss","Fermin Lopez","RightFoot","RegularPlay",0.0565148442983627,NA,"2023/2024"
"142",4384186,"Champions League Final Stage","Barcelona","SSC Napoli","Barcelona","SSC Napoli","Miss","Fermin Lopez","LeftFoot","RegularPlay",0.210116624832153,NA,"2023/2024"
"143",4384186,"Champions League Final Stage","Barcelona","SSC Napoli","SSC Napoli","Barcelona","AttemptSaved","Andre-Frank Zambo Anguissa","RightFoot","RegularPlay",0.0238317009061575,NA,"2023/2024"
"144",4384186,"Champions League Final Stage","Barcelona","SSC Napoli","Barcelona","SSC Napoli","Goal","Fermin Lopez","RightFoot","RegularPlay",0.238889694213867,0.7878,"2023/2024"
"145",4384186,"Champions League Final Stage","Barcelona","SSC Napoli","Barcelona","SSC Napoli","Post","Raphinha","RightFoot","FastBreak",0.171345070004463,NA,"2023/2024"
"146",4384186,"Champions League Final Stage","Barcelona","SSC Napoli","Barcelona","SSC Napoli","Goal","Joao Cancelo","RightFoot","FastBreak",0.116048760712147,0.5124,"2023/2024"
"147",4384186,"Champions League Final Stage","Barcelona","SSC Napoli","Barcelona","SSC Napoli","Miss","Joao Cancelo","RightFoot","RegularPlay",0.0164110660552979,NA,"2023/2024"
"148",4384186,"Champions League Final Stage","Barcelona","SSC Napoli","Barcelona","SSC Napoli","AttemptSaved","Ilkay Gündogan","RightFoot","RegularPlay",0.0155140366405249,NA,"2023/2024"
"149",4384186,"Champions League Final Stage","Barcelona","SSC Napoli","SSC Napoli","Barcelona","Goal","Amir Rrahmani","LeftFoot","RegularPlay",0.210768491029739,0.9278,"2023/2024"
"150",4384186,"Champions League Final Stage","Barcelona","SSC Napoli","SSC Napoli","Barcelona","AttemptSaved","Giovanni Di Lorenzo","Header","RegularPlay",0.0381708517670631,0.1599,"2023/2024"
