"","match_id","match_round","league_name","match_time_utc","home_team","away_team","pos_team","def_team","event_type","player_name","shot_type","situation","expected_goals","expected_goals_on_target","min_added","x","y","is_blocked","is_on_target","season_year"
"1",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","Miss","Kevin De Bruyne","Header","RegularPlay",0.195594906806946,NA,NA,97.0877192975,36.2875,FALSE,FALSE,"2023/2024"
"2",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","AttemptSaved","Ruben Dias","Header","SetPiece",0.17750646173954,0.349,NA,99.2105263157,34.53375,FALSE,TRUE,"2023/2024"
"3",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","Miss","Nathan Aké","LeftFoot","SetPiece",0.838761687278748,NA,NA,102.155172414,35.9825,FALSE,FALSE,"2023/2024"
"4",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","AttemptSaved","Kevin De Bruyne","RightFoot","FreeKick",0.0441462434828281,NA,NA,85.4941176464,49.3956687876,TRUE,TRUE,"2023/2024"
"5",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","Goal","Kevin De Bruyne","RightFoot","RegularPlay",0.117547750473022,0.6984,NA,97.4736842099,19.5852229326,FALSE,TRUE,"2023/2024"
"6",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","AttemptSaved","Phil Foden","LeftFoot","RegularPlay",0.0303382053971291,0.2643,NA,89.1,19.7253503212,FALSE,TRUE,"2023/2024"
"7",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","Miss","Erling Haaland","LeftFoot","RegularPlay",0.19389696419239,NA,NA,96.0263157884,34.99125,FALSE,FALSE,"2023/2024"
"8",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","AttemptSaved","Jérémy Doku","LeftFoot","RegularPlay",0.096118375658989,NA,NA,94.9649122793,42.46625,TRUE,TRUE,"2023/2024"
"9",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","AttemptSaved","Bernardo Silva","LeftFoot","RegularPlay",0.0701380372047424,NA,NA,92.4,41.7146875,TRUE,TRUE,"2023/2024"
"10",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","Miss","Bernardo Silva","LeftFoot","RegularPlay",0.0975453034043312,NA,NA,91.8,44.9816560467,FALSE,FALSE,"2023/2024"
"11",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","FC København","Manchester City","AttemptSaved","Mohamed Elyounoussi","RightFoot","RegularPlay",0.100791618227959,NA,NA,89.7,26.1696875,TRUE,TRUE,"2023/2024"
"12",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","FC København","Manchester City","Goal","Magnus Mattsson","RightFoot","RegularPlay",0.0779591277241707,0.2296,NA,85.9235294112,35.9825,FALSE,TRUE,"2023/2024"
"13",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","FC København","Manchester City","Miss","Magnus Mattsson","RightFoot","RegularPlay",0.0533360205590725,NA,NA,94.675438595,48.2746496788,FALSE,FALSE,"2023/2024"
"14",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","AttemptSaved","Kevin De Bruyne","LeftFoot","RegularPlay",0.01127914711833,NA,NA,92.5,14.8208917202,TRUE,TRUE,"2023/2024"
"15",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","Goal","Bernardo Silva","LeftFoot","RegularPlay",0.344696968793869,0.927,0,99.784482759,25.9384375,FALSE,TRUE,"2023/2024"
"16",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","FC København","Manchester City","Miss","Denis Vavro","Header","FromCorner",0.0300571899861097,NA,NA,100.1637931038,25.53375,FALSE,FALSE,"2023/2024"
"17",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","AttemptSaved","Kevin De Bruyne","RightFoot","RegularPlay",0.0783871784806252,0.1342,NA,87.1044117644,25.3025,FALSE,TRUE,"2023/2024"
"18",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","AttemptSaved","Phil Foden","LeftFoot","FreeKick",0.035221491008997,0.1898,NA,79.6694174768,12.6593365003,FALSE,TRUE,"2023/2024"
"19",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","AttemptSaved","Jérémy Doku","RightFoot","FromCorner",0.0439709275960922,NA,NA,81.8092233016,31.48375,TRUE,TRUE,"2023/2024"
"20",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","AttemptSaved","Erling Haaland","Header","RegularPlay",0.0539466142654419,0.0412,NA,93.2,37.684,FALSE,TRUE,"2023/2024"
"21",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","AttemptSaved","Phil Foden","LeftFoot","RegularPlay",0.10023245215416,NA,NA,87.2117647056,34.22875,TRUE,TRUE,"2023/2024"
"22",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","Miss","Rodri","RightFoot","RegularPlay",0.0212247502058744,NA,NA,75.0519417496,32.70375,FALSE,FALSE,"2023/2024"
"23",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","AttemptSaved","Jérémy Doku","RightFoot","RegularPlay",0.0182934403419495,0.1635,NA,86.2455882348,51.8478980881,FALSE,TRUE,"2023/2024"
"24",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","Miss","Kevin De Bruyne","RightFoot","FreeKick",0.0260938256978989,NA,NA,84.85,61.3095734558,FALSE,FALSE,"2023/2024"
"25",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","AttemptSaved","Erling Haaland","Header","RegularPlay",0.266966104507446,NA,NA,101.3965517244,32.09375,TRUE,TRUE,"2023/2024"
"26",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","Miss","Phil Foden","LeftFoot","FromCorner",0.0155014498159289,NA,NA,80.7956310688,39.040714287,FALSE,FALSE,"2023/2024"
"27",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","AttemptSaved","Kevin De Bruyne","RightFoot","FreeKick",0.0781855434179306,0.1271,NA,83.0480582528,25.9384375,FALSE,TRUE,"2023/2024"
"28",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","AttemptSaved","Erling Haaland","LeftFoot","RegularPlay",0.0617418251931667,0.7026,2,94.675438595,44.7014012695,FALSE,TRUE,"2023/2024"
"29",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","AttemptSaved","Matheus Nunes","RightFoot","RegularPlay",0.20550762116909,NA,2,91,28.118809523,FALSE,TRUE,"2023/2024"
"30",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","AttemptSaved","Erling Haaland","Header","RegularPlay",0.106669306755066,0.0293,2,98.3421052628,39.62904762,FALSE,TRUE,"2023/2024"
"31",4384183,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"FC København","Manchester City","Manchester City","FC København","Goal","Phil Foden","LeftFoot","RegularPlay",0.271218836307526,0.3049,2,96.605263157,30.256,FALSE,TRUE,"2023/2024"
"32",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid","RB Leipzig",NA,"AttemptSaved","Benjamin Sesko","RightFoot","RegularPlay",0.412656247615814,0.677,NA,95.5438596479,35.44875,FALSE,TRUE,"2023/2024"
"33",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid",NA,"RB Leipzig","AttemptSaved","Rodrygo","RightFoot","RegularPlay",0.0401934124529362,NA,NA,91.6,22.247643316,TRUE,TRUE,"2023/2024"
"34",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid",NA,"RB Leipzig","Miss","Aurélien Tchouaméni","Header","FromCorner",0.0577684864401817,NA,NA,96.7982456132,35.6775,FALSE,FALSE,"2023/2024"
"35",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid",NA,"RB Leipzig","AttemptSaved","Eduardo Camavinga","RightFoot","FromCorner",0.0618309937417507,0.1467,NA,96.3157894727,29.967857141,FALSE,TRUE,"2023/2024"
"36",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid","RB Leipzig",NA,"AttemptSaved","Benjamin Sesko","RightFoot","RegularPlay",0.185746103525162,0.2089,NA,96.3157894727,22.7380891761,FALSE,TRUE,"2023/2024"
"37",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid","RB Leipzig",NA,"AttemptSaved","Benjamin Henrichs","RightFoot","RegularPlay",0.0227319318801165,0.0185,NA,81.471359224,30.292,FALSE,TRUE,"2023/2024"
"38",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid",NA,"RB Leipzig","AttemptSaved","Toni Kroos","RightFoot","RegularPlay",0.0380300171673298,0.032,NA,78.655825244,34.99125,FALSE,TRUE,"2023/2024"
"39",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid","RB Leipzig",NA,"AttemptSaved","Benjamin Sesko","RightFoot","RegularPlay",0.044849906116724,NA,NA,99.5000000004,22.1075159274,TRUE,TRUE,"2023/2024"
"40",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid",NA,"RB Leipzig","AttemptSaved","Rodrygo","RightFoot","RegularPlay",0.0630848780274391,NA,NA,86.5676470584,38.620476192,TRUE,TRUE,"2023/2024"
"41",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid",NA,"RB Leipzig","Miss","Rodrygo","LeftFoot","FastBreak",0.188244253396988,NA,NA,94.0964912264,32.85625,FALSE,FALSE,"2023/2024"
"42",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid",NA,"RB Leipzig","AttemptSaved","Brahim Diaz","RightFoot","RegularPlay",0.0431365184485912,NA,NA,86.4602941172,47.5740127358,TRUE,TRUE,"2023/2024"
"43",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid",NA,"RB Leipzig","Miss","Vinicius Junior","RightFoot","RegularPlay",0.118484169244766,NA,0,96.605263157,22.8782165647,FALSE,FALSE,"2023/2024"
"44",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid","RB Leipzig",NA,"Miss","Benjamin Sesko","Header","FromCorner",0.110531121492386,NA,NA,98.535087719,36.05875,FALSE,FALSE,"2023/2024"
"45",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid",NA,"RB Leipzig","Goal","Brahim Diaz","LeftFoot","RegularPlay",0.0750593096017838,0.3998,NA,91.6,25.3025,FALSE,TRUE,"2023/2024"
"46",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid","RB Leipzig",NA,"AttemptSaved","Dani Olmo","RightFoot","RegularPlay",0.120044380426407,0.0329,NA,93.2,23.1584713419,FALSE,TRUE,"2023/2024"
"47",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid","RB Leipzig",NA,"AttemptSaved","Benjamin Sesko","RightFoot","RegularPlay",0.0871573761105537,0.1323,NA,101.681034483,26.942142857,FALSE,TRUE,"2023/2024"
"48",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid",NA,"RB Leipzig","AttemptSaved","Eduardo Camavinga","RightFoot","RegularPlay",0.0361235216259956,NA,NA,85.0647058816,35.6775,TRUE,TRUE,"2023/2024"
"49",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid","RB Leipzig",NA,"Miss","Dani Olmo","RightFoot","RegularPlay",0.079006515443325,NA,NA,100.732758621,20.6361783471,FALSE,FALSE,"2023/2024"
"50",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid",NA,"RB Leipzig","Miss","Rodrygo","RightFoot","RegularPlay",0.0754322409629822,NA,NA,93.3,28.623095237,FALSE,FALSE,"2023/2024"
"51",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid",NA,"RB Leipzig","AttemptSaved","Vinicius Junior","RightFoot","RegularPlay",0.0758984386920929,NA,NA,95.2543859636,22.7380891761,TRUE,TRUE,"2023/2024"
"52",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid","RB Leipzig",NA,"AttemptSaved","Dani Olmo","RightFoot","RegularPlay",0.0196661055088043,0.2546,NA,77.1917475744,22.5278980932,FALSE,TRUE,"2023/2024"
"53",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid",NA,"RB Leipzig","Post","Vinicius Junior","RightFoot","FastBreak",0.372968554496765,NA,NA,96.3157894727,42.0615625,FALSE,FALSE,"2023/2024"
"54",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid","RB Leipzig",NA,"AttemptSaved","Ikoma Lois Openda","RightFoot","RegularPlay",0.0294003784656525,NA,NA,90.1,48.6950318446,TRUE,TRUE,"2023/2024"
"55",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid","RB Leipzig",NA,"AttemptSaved","Xavi Simons","RightFoot","RegularPlay",0.0116115706041455,0.1138,NA,78.655825244,42.8709375,FALSE,TRUE,"2023/2024"
"56",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid","RB Leipzig",NA,"AttemptSaved","Benjamin Sesko","RightFoot","RegularPlay",0.204698532819748,0.7676,NA,94.2894736826,24.349554145,FALSE,TRUE,"2023/2024"
"57",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid","RB Leipzig",NA,"AttemptSaved","Amadou Haidara","RightFoot","FromCorner",0.0364422611892223,0.2386,NA,85.6014705876,35.14375,FALSE,TRUE,"2023/2024"
"58",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid","RB Leipzig",NA,"Miss","Amadou Haidara","LeftFoot","SetPiece",0.0128122195601463,NA,0,83.6111650488,44.7014012695,FALSE,FALSE,"2023/2024"
"59",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid",NA,"RB Leipzig","AttemptSaved","Vinicius Junior","RightFoot","FastBreak",0.043352022767067,NA,3,98.3421052628,46.452993627,TRUE,TRUE,"2023/2024"
"60",4384184,"1/8","Champions League Final Stage",2024-02-13 20:00:00,"RB Leipzig","Real Madrid",NA,"RB Leipzig","Miss","Joselu","LeftFoot","RegularPlay",0.140439391136169,NA,4,93.2,36.5925,FALSE,FALSE,"2023/2024"
"61",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Bayern München","Lazio","Miss","Joshua Kimmich","RightFoot","RegularPlay",0.0735891833901405,NA,NA,88.6,30.4925,FALSE,FALSE,"2023/2024"
"62",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Lazio","Bayern München","AttemptSaved","Luis Alberto","RightFoot","RegularPlay",0.0210251081734896,NA,NA,77.3043689336,24.4196178393,TRUE,TRUE,"2023/2024"
"63",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Bayern München","Lazio","Miss","Harry Kane","RightFoot","RegularPlay",0.143874883651733,NA,NA,97.570175438,32.24625,FALSE,FALSE,"2023/2024"
"64",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Bayern München","Lazio","AttemptSaved","Jamal Musiala","LeftFoot","RegularPlay",0.0148050002753735,NA,NA,97.1842105256,50.3064968135,TRUE,TRUE,"2023/2024"
"65",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Bayern München","Lazio","Miss","Noussair Mazraoui","RightFoot","FromCorner",0.0203337967395782,NA,NA,87.426470588,30.22,FALSE,FALSE,"2023/2024"
"66",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Lazio","Bayern München","AttemptSaved","Mario Gila","Header","FromCorner",0.0503214225172997,0.0204,NA,96.0263157884,33.31375,FALSE,TRUE,"2023/2024"
"67",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Lazio","Bayern München","Miss","Luis Alberto","RightFoot","RegularPlay",0.0443119555711746,NA,NA,82.1470873792,25.418125,FALSE,FALSE,"2023/2024"
"68",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Bayern München","Lazio","Miss","Dayot Upamecano","RightFoot","RegularPlay",0.0193334743380547,NA,NA,74.4888349536,30.22,FALSE,FALSE,"2023/2024"
"69",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Bayern München","Lazio","Miss","Leroy Sané","LeftFoot","SetPiece",0.0189445707947016,NA,NA,84.6247572816,34.68625,FALSE,FALSE,"2023/2024"
"70",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Lazio","Bayern München","Miss","Gustav Isaksen","LeftFoot","RegularPlay",0.0291643477976322,NA,NA,83.6111650488,17.6935031865,FALSE,FALSE,"2023/2024"
"71",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Bayern München","Lazio","Miss","Jamal Musiala","LeftFoot","RegularPlay",0.0973296090960503,NA,NA,95.9298245603,39.881190477,FALSE,FALSE,"2023/2024"
"72",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Lazio","Bayern München","AttemptSaved","Matteo Guendouzi","RightFoot","RegularPlay",0.0295860059559345,NA,0,86.889705882,21.6871337616,TRUE,TRUE,"2023/2024"
"73",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Lazio","Bayern München","AttemptSaved","Gustav Isaksen","LeftFoot","RegularPlay",0.401992052793503,0.8694,NA,97.0877192975,39.797142858,FALSE,TRUE,"2023/2024"
"74",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Lazio","Bayern München","AttemptSaved","Mario Gila","Header","FromCorner",0.0759029015898705,NA,NA,96.7982456132,34.22875,TRUE,TRUE,"2023/2024"
"75",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Bayern München","Lazio","AttemptSaved","Jamal Musiala","RightFoot","RegularPlay",0.288818627595901,NA,NA,101.8706896554,31.78875,TRUE,TRUE,"2023/2024"
"76",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Bayern München","Lazio","AttemptSaved","Noussair Mazraoui","RightFoot","FromCorner",0.0199370142072439,NA,NA,78.7684466032,32.39875,TRUE,TRUE,"2023/2024"
"77",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Bayern München","Lazio","Miss","Harry Kane","Header","RegularPlay",0.0551531612873077,NA,NA,95.7368421041,30.72125,FALSE,FALSE,"2023/2024"
"78",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Bayern München","Lazio","Miss","Leroy Sané","Header","RegularPlay",0.0417362377047539,NA,NA,94.0964912264,27.446428571,FALSE,FALSE,"2023/2024"
"79",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Lazio","Bayern München","AttemptSaved","Gustav Isaksen","LeftFoot","RegularPlay",0.0396960601210594,NA,NA,94.1929824545,23.9992356735,TRUE,TRUE,"2023/2024"
"80",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Lazio","Bayern München","Goal","Ciro Immobile","RightFoot","Penalty",0.7884,0.9877,NA,94,34,FALSE,TRUE,"2023/2024"
"81",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Bayern München","Lazio","AttemptSaved","Jamal Musiala","RightFoot","RegularPlay",0.0583921894431114,NA,NA,99.5000000004,21.8272611502,TRUE,TRUE,"2023/2024"
"82",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Bayern München","Lazio","Miss","Min-Jae Kim","Header","FromCorner",0.0962035581469536,NA,NA,98.7280701752,30.72125,FALSE,FALSE,"2023/2024"
"83",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Bayern München","Lazio","AttemptSaved","Harry Kane","LeftFoot","RegularPlay",0.0569401569664478,NA,NA,86.2455882348,35.75375,TRUE,TRUE,"2023/2024"
"84",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Bayern München","Lazio","AttemptSaved","Harry Kane","RightFoot","FreeKick",0.0516448840498924,NA,NA,76.7412621376,28.791190475,TRUE,TRUE,"2023/2024"
"85",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Bayern München","Lazio","AttemptSaved","Raphaël Guerreiro","LeftFoot","FromCorner",0.003429074306041,NA,NA,77.9800970888,20.4960509585,TRUE,TRUE,"2023/2024"
"86",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Bayern München","Lazio","Miss","Eric Maxim Choupo-Moting","Header","RegularPlay",0.0381948165595531,NA,NA,100.1637931038,25.3025,FALSE,FALSE,"2023/2024"
"87",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Lazio","Bayern München","AttemptSaved","Felipe Anderson","RightFoot","RegularPlay",0.0819969400763512,NA,0,96.7982456132,23.0183439533,TRUE,TRUE,"2023/2024"
"88",4384182,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Lazio","Bayern München","Lazio","Bayern München","AttemptSaved","Pedro Rodriguez","RightFoot","RegularPlay",0.0650442987680435,0.0484,2,96.605263157,42.6975,FALSE,TRUE,"2023/2024"
"89",4384179,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Paris Saint-Germain","Real Sociedad","Real Sociedad","Paris Saint-Germain","Miss","André Silva","RightFoot","RegularPlay",0.055953711271286,NA,NA,83.6111650488,33.5425,FALSE,FALSE,"2023/2024"
"90",4384179,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","Real Sociedad","Miss","Fabián Ruiz","LeftFoot","RegularPlay",0.0209096111357212,NA,NA,76.8538834968,39.713095239,FALSE,FALSE,"2023/2024"
"91",4384179,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","Real Sociedad","AttemptSaved","Kylian Mbappé","RightFoot","FastBreak",0.168647214770317,0.7344,NA,94.0964912264,25.99625,FALSE,TRUE,"2023/2024"
"92",4384179,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Paris Saint-Germain","Real Sociedad","Real Sociedad","Paris Saint-Germain","Miss","Takefusa Kubo","LeftFoot","RegularPlay",0.03376230224967,NA,NA,94.7719298231,19.3750318497,FALSE,FALSE,"2023/2024"
"93",4384179,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Paris Saint-Germain","Real Sociedad","Real Sociedad","Paris Saint-Germain","Miss","André Silva","Header","RegularPlay",0.10418713837862,NA,NA,95.5438596479,34.53375,FALSE,FALSE,"2023/2024"
"94",4384179,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","Real Sociedad","AttemptSaved","Achraf Hakimi","RightFoot","FromCorner",0.0172323007136583,NA,NA,80.7956310688,23.3686624248,TRUE,TRUE,"2023/2024"
"95",4384179,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","Real Sociedad","Miss","Bradley Barcola","Header","FromCorner",0.115934543311596,NA,NA,98.0526315785,38.620476192,FALSE,FALSE,"2023/2024"
"96",4384179,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Paris Saint-Germain","Real Sociedad","Real Sociedad","Paris Saint-Germain","AttemptSaved","André Silva","RightFoot","RegularPlay",0.0668116882443428,NA,NA,94.5789473669,37.684,TRUE,TRUE,"2023/2024"
"97",4384179,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Paris Saint-Germain","Real Sociedad","Real Sociedad","Paris Saint-Germain","Post","Mikel Merino","LeftFoot","RegularPlay",0.0242649633437395,NA,0,82.1470873792,38.872619049,FALSE,FALSE,"2023/2024"
"98",4384179,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","Real Sociedad","AttemptSaved","Kylian Mbappé","RightFoot","RegularPlay",0.0831310302019119,0.018,NA,92.4,25.0134375,FALSE,TRUE,"2023/2024"
"99",4384179,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","Real Sociedad","AttemptSaved","Kylian Mbappé","RightFoot","FromCorner",0.0127766178920865,NA,NA,91.6,19.6552866269,TRUE,TRUE,"2023/2024"
"100",4384179,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","Real Sociedad","Goal","Kylian Mbappé","RightFoot","FromCorner",0.315354406833649,0.8336,NA,103.0086206898,38.704523811,FALSE,TRUE,"2023/2024"
"101",4384179,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","Real Sociedad","AttemptSaved","Kylian Mbappé","RightFoot","RegularPlay",0.0923013538122177,0.0607,NA,83.723786408,29.547619046,FALSE,TRUE,"2023/2024"
"102",4384179,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","Real Sociedad","Miss","Kylian Mbappé","RightFoot","RegularPlay",0.0343234725296497,NA,NA,86.7823529408,50.8670063679,FALSE,FALSE,"2023/2024"
"103",4384179,"1/8","Champions League Final Stage",2024-02-14 20:00:00,"Paris Saint-Germain","Real Sociedad","Paris Saint-Germain","Real Sociedad","Goal","Bradley Barcola","LeftFoot","RegularPlay",0.101620353758335,0.2138,NA,97.9561403504,47.0135031814,FALSE,TRUE,"2023/2024"
